id,exp,antibody,vaccine,coupon,severity,handicap,exp_again,why_norisk,sdist_1,sdist_2,sdist_3,sdist_4,sdist_5,sdist_6,sdist_7,out_antibody,out_vaccine,out_exp,out_coupon,pref,marry,child,working,income,start_time,start_date,nudge,female,age,fb,fb_active,get_coupon,importance,confident,flu_prob,rub_prob,rub_prob_me,wtp_flu,wtp_rub,sdf_f,sdf_u,df_p,df_f,pb,wtp_gain,wtp_loss,int_antibody,sint_antibody,done_antibody,int_vaccine,sint_vaccine,done_vaccine,int_exp,sint_exp,done_exp,int_coupon,sint_coupon,done_coupon
3738,2,2,2,3,0,0,1,5,20,15,0,19,19,7,0,3,3,4,3,41,1,3,1,13,"2020/2/8 0:09","2020/2/8 0:15","B",0,47,0,0,1,3,1,50,10,0,500,500,0,0,.9868259,.9990509,1,-1005,7500,0,0,0,0,0,0,0,0,0,0,0,0
3739,2,1,1,2,0,1,0,,19,15,13,15,12,7,5,6,6,6,6,12,3,0,2,3,"2020/2/8 0:07","2020/2/8 0:15","B",0,47,0,0,1,4,0,50,50,50,4500,3500,.2666667,0,.5,.5,0,-1005,3000,0,0,1,0,0,1,0,0,1,0,0,1
3740,1,3,2,3,0,0,1,1,20,10,1,19,18,10,1,4,4,3,4,13,1,2,3,8,"2020/2/7 23:53","2020/2/8 0:19","B",0,49,1,1,0,4,1,10,10,0,500,500,.7,0,.9990509,.9990509,0,-1005,52500,0,0,0,0,0,0,0,0,0,0,0,0
3741,1,2,3,2,0,1,0,,15,3,1,11,9,3,0,2,2,3,2,7,3,0,4,4,"2020/2/8 0:17","2020/2/8 0:25","B",0,49,1,0,0,5,0,30,80,50,3500,3500,.7,0,.9868259,.9868259,0,-47500,25000,1,0,0,1,0,0,0,0,0,1,0,0
3742,3,3,3,3,0,0,0,5,20,5,18,15,2,0,15,4,2,2,2,13,1,2,3,8,"2020/2/8 0:21","2020/2/8 0:31","B",0,46,0,0,1,3,1,20,20,0,2500,500,0,1.333333,1.010101,1.010101,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3743,3,3,3,3,0,0,1,3,19,1,1,3,2,1,0,1,1,2,1,40,3,0,5,4,"2020/2/8 0:17","2020/2/8 0:32","B",0,48,1,1,0,5,1,20,30,0,1500,2500,0,1.333333,.6347997,.6347997,0,-1005,12500,1,1,0,1,1,0,1,0,0,1,1,0
3745,2,3,2,3,0,1,0,,19,15,7,15,13,11,4,3,2,3,3,23,3,0,7,3,"2020/2/8 0:39","2020/2/8 0:59","B",0,46,0,0,1,4,0,20,30,30,500,500,.7,.1,.9721007,.9868259,1,-11500,12500,0,0,0,1,0,0,0,0,0,0,0,0
3746,3,3,3,3,0,1,0,,6,3,1,6,5,4,2,3,2,3,3,12,1,0,9,1,"2020/2/8 1:10","2020/2/8 1:25","B",0,48,0,0,0,4,0,30,10,10,500,500,.7,.1,.889205,.889205,0,-1005,25000,0,0,0,1,0,0,0,0,0,0,0,0
3747,2,1,1,1,0,0,0,,20,15,10,20,18,14,8,2,1,2,2,38,1,0,1,5,"2020/2/7 23:59","2020/2/8 1:41","B",0,46,1,1,1,5,0,30,20,20,2500,2500,.7,.1,.9721007,.9990509,1,-40000,35000,1,0,0,1,1,0,1,0,0,1,0,0
3748,3,2,2,3,0,0,0,5,20,10,10,20,20,10,10,3,3,3,3,14,3,0,6,2,"2020/2/8 1:52","2020/2/8 2:05","B",0,46,0,0,1,3,1,10,20,0,500,500,1.333333,.1,.5,.5,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
3749,1,2,2,3,0,1,0,1,10,10,10,10,10,10,10,1,1,1,1,22,3,0,2,2,"2020/2/8 3:27","2020/2/8 3:45","B",0,49,0,0,0,2,1,0,60,0,500,500,1.333333,1.333333,1.010101,.9990509,0,0,42500,1,1,0,1,1,0,1,1,0,1,1,0
3750,3,3,3,3,0,1,0,,20,15,10,20,20,12,10,3,2,2,3,13,1,2,2,13,"2020/2/8 3:31","2020/2/8 3:49","B",0,47,0,0,1,3,0,20,10,10,-4500,-4500,.7,.2666667,.9868259,.9868259,0,-3000,7500,0,0,0,1,0,0,1,0,0,0,0,0
3751,3,3,3,3,0,0,1,,20,12,12,17,14,10,9,2,1,4,3,23,1,2,4,7,"2020/2/8 5:10","2020/2/8 5:22","B",0,49,1,1,0,4,0,20,10,10,3500,5000,.7,0,.9990509,.9990509,0,-20000,42500,1,0,0,1,1,0,0,0,0,0,0,0
3752,3,2,3,3,0,0,1,,18,5,5,15,13,5,5,3,3,3,3,6,2,0,5,13,"2020/2/8 5:32","2020/2/8 5:46","B",0,48,1,1,0,4,0,30,20,20,3500,3500,.7,0,.9990509,.9990509,0,-3000,12500,0,0,0,0,0,0,0,0,0,0,0,0
3753,2,2,2,3,0,1,0,3,15,5,5,5,5,5,3,3,2,2,2,4,1,2,3,4,"2020/2/8 6:16","2020/2/8 6:23","B",0,49,0,0,0,3,1,10,10,0,-5000,-5000,0,0,1.001001,.9990509,0,-11500,0,0,0,0,1,0,0,1,0,0,1,0,0
3754,2,2,2,3,0,0,0,,0,0,0,0,0,0,0,5,5,5,5,11,3,0,1,2,"2020/2/8 6:54","2020/2/8 6:58","B",0,49,0,0,0,5,0,100,100,100,-5000,-5000,0,0,.9990509,.9990509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,1,3,1,3,0,1,0,,20,20,0,20,20,19,0,3,2,2,2,27,1,1,6,4,"2020/2/8 7:18","2020/2/8 7:32","B",0,49,1,0,0,4,0,50,40,20,500,500,.7,.0007333,.9990509,.9990509,0,-11500,12500,0,0,0,1,0,0,1,0,0,1,0,0
3756,2,3,1,3,0,1,1,4,20,15,2,19,17,10,2,2,1,1,2,25,1,2,4,10,"2020/2/8 7:26","2020/2/8 7:43","B",0,48,0,0,0,5,1,10,10,0,4500,1500,.7,.04,.9868259,.9990509,1,-47500,25000,1,0,0,1,1,0,1,1,0,1,0,0
3757,1,2,2,1,0,1,0,,14,7,3,11,11,0,0,3,3,3,3,14,1,3,1,10,"2020/2/8 7:29","2020/2/8 7:44","B",0,45,1,1,1,5,0,90,80,80,500,500,.7,0,.9990509,.9990509,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
3758,3,2,3,3,0,0,0,3,19,15,7,5,3,2,1,4,4,4,4,13,3,0,5,13,"2020/2/8 7:42","2020/2/8 7:55","B",0,48,0,0,0,3,1,30,20,0,-5000,-5000,.1,0,.5,.5,0,-1005,7500,0,0,0,0,0,0,0,0,0,0,0,0
3759,3,3,3,3,0,0,0,,20,10,0,18,13,6,0,3,3,3,3,37,3,0,4,13,"2020/2/8 8:08","2020/2/8 8:14","B",0,45,0,0,1,3,0,50,30,30,-5000,-5000,.7,0,.889205,.889205,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
3760,1,1,1,1,0,1,0,,19,1,0,17,16,0,0,2,2,6,6,4,1,2,3,5,"2020/2/8 8:53","2020/2/8 8:59","B",0,46,1,1,1,4,0,30,30,10,2500,-5000,1.1,0,.889205,.889205,0,-30000,25000,1,0,0,1,0,0,0,0,1,0,0,1
3761,2,1,2,2,0,0,0,,15,10,1,10,10,5,1,3,3,3,3,12,1,2,5,5,"2020/2/8 9:03","2020/2/8 9:08","B",0,49,1,1,0,3,0,50,50,50,500,500,.7,0,.889205,.889205,0,-1005,25000,0,0,0,0,0,0,0,0,0,0,0,0
3763,1,3,3,3,0,1,1,1,20,17,7,20,19,9,1,4,4,6,4,14,1,0,3,6,"2020/2/8 9:23","2020/2/8 9:34","B",0,49,0,0,0,4,1,10,20,0,1500,500,.7,0,.9990509,.9990509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3764,3,2,2,3,0,1,1,,19,16,16,19,18,17,16,3,2,2,2,13,3,0,1,6,"2020/2/8 10:27","2020/2/8 10:37","B",0,49,0,0,0,4,0,0,10,10,-5000,-4500,0,0,.9868259,.9868259,0,-20000,25000,0,0,0,1,0,0,1,0,0,1,0,0
3765,1,2,2,3,0,1,1,1,19,9,9,18,16,14,9,2,1,2,1,40,1,2,2,13,"2020/2/8 11:00","2020/2/8 11:19","B",0,49,1,1,0,5,1,50,40,0,5000,4500,.7,0,.9542896,.9990509,1,-20000,35000,1,0,0,1,1,0,1,0,0,1,1,0
3766,3,2,3,3,0,0,1,5,20,10,10,10,10,10,10,3,2,3,2,13,3,1,6,13,"2020/2/8 11:27","2020/2/8 11:35","B",0,45,0,0,1,3,1,0,30,0,2500,2500,1.333333,0,.9990509,.9990509,0,-60000,52500,0,0,0,1,0,0,0,0,0,1,0,0
3767,1,2,2,3,0,1,1,1,20,19,6,19,16,10,4,3,1,2,2,23,1,2,3,9,"2020/2/8 11:24","2020/2/8 11:35","B",0,50,0,0,0,4,1,20,10,0,3500,500,.7,.04,.9952725,.9990509,1,-30000,25000,0,0,0,1,1,0,1,0,0,1,0,0
3768,2,2,2,2,0,1,0,,20,0,0,10,5,0,0,3,2,3,2,14,1,0,4,7,"2020/2/8 12:03","2020/2/8 12:10","B",0,48,1,1,0,5,0,0,30,30,1500,1500,.7,0,.9542896,.9721007,1,-1005,12500,0,0,0,1,0,0,0,0,0,1,0,0
3769,2,1,1,3,0,1,0,,20,10,10,13,10,10,10,2,1,2,2,27,1,4,4,5,"2020/2/8 12:05","2020/2/8 12:16","B",0,48,0,0,0,5,0,50,30,10,2500,2500,1.333333,1.333333,.9990509,.9990509,0,0,42500,1,0,0,1,1,0,1,0,0,1,0,0
3770,1,3,3,3,0,1,1,1,20,6,0,3,3,0,0,4,4,3,4,8,1,1,3,6,"2020/2/8 12:13","2020/2/8 12:20","B",0,49,0,0,0,4,1,20,30,0,-5000,-5000,1.1,0,.889205,.889205,0,-47500,47500,0,0,0,0,0,0,0,0,0,0,0,0
3771,2,2,2,3,0,1,0,3,20,10,1,17,15,5,1,3,3,3,3,12,3,0,1,4,"2020/2/8 12:28","2020/2/8 12:39","B",0,48,0,0,0,3,1,20,10,0,1500,500,.7,0,.9990509,.9721007,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
3772,1,2,2,3,0,1,1,1,19,9,7,18,17,10,2,2,1,1,1,11,1,1,1,5,"2020/2/8 13:39","2020/2/8 13:53","B",0,46,1,0,1,4,1,0,30,0,1500,500,.7,0,.9542896,.9542896,0,-20000,25000,1,0,0,1,1,0,1,1,0,1,1,0
3774,3,3,3,3,0,1,0,,20,6,6,18,15,6,3,4,4,4,4,11,1,1,6,5,"2020/2/8 14:57","2020/2/8 15:04","B",0,49,1,0,0,4,0,30,30,30,2500,2500,1.1,.04,1.010101,.9990509,0,-1005,17500,0,0,0,0,0,0,0,0,0,0,0,0
3775,2,2,2,3,0,0,1,,17,17,17,17,17,2,1,3,3,3,3,13,1,2,1,6,"2020/2/8 15:02","2020/2/8 15:08","B",0,47,0,0,1,4,0,50,50,50,500,2500,0,0,1.001001,1.010101,1,-3000,7500,0,0,0,0,0,0,0,0,0,0,0,0
3776,1,2,2,3,0,1,1,1,20,5,3,15,10,5,3,4,4,3,3,12,3,0,3,4,"2020/2/8 15:30","2020/2/8 15:42","B",0,49,0,0,0,3,1,10,0,0,2500,-5000,.2666667,1.333333,.5,.5,0,-1005,25000,0,0,0,0,0,0,0,0,0,0,0,0
3777,3,2,3,2,0,0,1,3,20,5,1,15,10,7,5,2,2,4,4,27,1,2,4,5,"2020/2/8 16:50","2020/2/8 17:00","B",0,49,1,0,0,4,1,20,30,0,2500,1500,0,0,.9990509,.9990509,0,-1005,3000,1,0,0,1,0,0,0,0,0,0,0,0
3778,3,2,2,2,0,1,0,,15,10,5,14,12,5,2,1,1,6,6,1,3,0,4,13,"2020/2/8 3:44","2020/2/8 17:03","B",0,48,0,0,0,5,0,50,60,50,1500,1500,.7,0,.9721007,.9721007,0,-1005,12500,1,1,0,1,1,0,0,0,1,0,0,1
3779,2,2,1,2,0,1,0,,15,5,0,15,10,7,0,3,2,6,3,22,3,0,6,13,"2020/2/8 16:58","2020/2/8 17:09","B",0,46,1,0,1,4,0,50,30,30,3500,3500,.7,.1,.9990509,.9990509,0,-30000,60000,0,0,0,1,0,0,0,0,1,0,0,0
3780,3,3,3,3,0,0,0,5,19,18,17,16,15,2,1,3,3,3,3,11,3,0,9,13,"2020/2/8 18:49","2020/2/8 18:55","B",0,47,0,0,1,1,1,0,50,0,-5000,-5000,.7,0,.9990509,.9990509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,1,2,2,2,0,1,0,1,20,12,7,18,15,8,5,4,2,6,6,15,1,1,3,4,"2020/2/8 19:03","2020/2/8 19:26","B",0,47,1,0,1,4,1,30,30,0,1500,1500,.7,.7,.9721007,.9868259,1,-30000,35000,0,0,0,1,0,0,0,0,1,0,0,1
3782,1,2,1,3,0,0,0,5,19,10,1,15,13,4,1,3,3,3,3,1,2,0,1,3,"2020/2/8 20:01","2020/2/8 20:06","B",0,48,0,0,0,3,1,0,30,0,-5000,-5000,.7,0,1.010101,.9990509,0,-1005,12500,0,0,0,0,0,0,0,0,0,0,0,0
3783,3,3,3,1,0,1,0,,20,15,15,18,18,18,15,1,1,1,1,20,1,6,5,13,"2020/2/8 20:05","2020/2/8 20:11","B",0,45,0,0,1,5,0,50,10,10,500,500,1.333333,0,.9868259,.9721007,0,-20000,60000,1,1,0,1,1,0,1,1,0,1,1,0
3784,1,2,2,1,0,0,0,,15,3,0,1,1,1,0,4,4,4,4,11,1,1,4,6,"2020/2/8 20:31","2020/2/8 20:41","B",0,47,0,0,1,2,0,50,30,50,-5000,-5000,1.1,1.333333,.9990509,.9990509,0,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,1,2,1,3,1,1,0,,20,15,10,15,15,10,5,2,2,4,2,13,3,0,4,4,"2020/2/8 20:31","2020/2/8 20:42","B",0,50,0,0,0,4,0,30,30,30,1500,1500,.7,0,.9868259,.9868259,0,-1005,3000,1,0,0,1,0,0,0,0,0,1,0,0
3787,3,3,3,3,0,1,0,,10,6,6,15,8,4,2,4,4,4,4,29,3,0,9,1,"2020/2/8 20:44","2020/2/8 20:52","B",0,46,0,0,1,3,0,10,30,20,-5000,-5000,0,0,.9990509,.9990509,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
3788,1,3,3,3,1,1,1,1,14,10,10,14,14,10,10,4,4,4,4,12,1,1,3,5,"2020/2/8 20:48","2020/2/8 20:54","B",0,46,0,0,1,2,1,0,10,0,4500,1500,.2666667,0,.9542896,.9952725,1,-11500,7500,0,0,0,0,0,0,0,0,0,0,0,0
3789,1,2,2,3,0,1,0,,19,5,1,15,12,1,1,3,2,3,2,9,1,0,4,8,"2020/2/8 20:54","2020/2/8 21:09","B",0,47,1,1,1,4,0,30,10,10,1500,1500,1.1,0,.9990509,.9990509,0,-52500,52500,0,0,0,1,0,0,0,0,0,1,0,0
3790,3,3,3,3,0,0,1,1,1,0,0,4,5,0,1,5,2,4,5,28,3,0,2,1,"2020/2/8 21:03","2020/2/8 21:12","B",0,49,0,0,0,1,1,0,0,0,-5000,-5000,.7,0,1.001001,.9990509,0,-1005,60000,0,0,0,1,0,0,0,0,0,0,0,0
3791,3,3,3,3,0,0,0,,20,15,1,15,15,12,10,3,3,3,3,23,3,0,6,4,"2020/2/8 21:13","2020/2/8 21:21","B",0,50,1,1,0,3,0,50,50,50,1500,2500,1.1,0,1.010101,.9952725,0,-3000,3000,0,0,0,0,0,0,0,0,0,0,0,0
3792,3,2,3,2,0,1,0,,19,10,10,13,12,9,5,1,2,2,2,1,3,0,1,4,"2020/2/8 21:14","2020/2/8 21:23","B",0,49,1,1,0,5,0,20,40,30,3500,3500,.2666667,.1,.9721007,.6347997,0,-3000,42500,1,1,0,1,0,0,1,0,0,1,0,0
3793,3,2,3,3,0,1,0,,19,10,0,13,10,0,0,3,2,4,3,1,3,0,4,4,"2020/2/8 20:51","2020/2/8 21:31","B",0,49,1,0,0,4,0,20,30,50,500,500,.2666667,.04,.9542896,.889205,0,-11500,12500,0,0,0,1,0,0,0,0,0,0,0,0
3794,1,3,3,3,1,1,1,,19,18,17,17,16,16,18,3,2,3,2,5,3,0,5,3,"2020/2/8 21:27","2020/2/8 21:33","B",0,48,0,0,0,4,0,10,30,30,1500,1500,0,0,.9990509,1.010101,1,-1005,17500,0,0,0,1,0,0,0,0,0,1,0,0
3795,1,2,2,3,1,1,1,1,19,11,7,16,14,13,11,3,2,3,3,10,1,0,3,5,"2020/2/8 21:25","2020/2/8 21:35","B",0,49,0,0,0,4,1,50,30,0,500,500,.7,0,.9990509,.9990509,0,-40000,35000,0,0,0,1,0,0,0,0,0,0,0,0
3796,2,3,3,3,0,0,1,5,20,10,5,20,18,10,0,3,2,3,2,13,1,1,1,5,"2020/2/8 21:31","2020/2/8 21:40","B",0,47,0,0,1,3,1,0,10,0,3500,2500,0,0,.5,.889205,1,-3000,3000,0,0,0,1,0,0,0,0,0,1,0,0
3797,3,3,3,3,0,0,1,,15,5,0,17,10,5,1,3,3,3,3,27,3,0,3,6,"2020/2/8 21:33","2020/2/8 21:42","B",0,47,0,0,1,3,0,50,10,10,5000,500,1.1,.2666667,.889205,.889205,0,-40000,25000,0,0,0,0,0,0,0,0,0,0,0,0
3798,3,3,3,3,0,0,0,,20,0,0,0,0,0,0,3,3,3,3,14,3,0,6,13,"2020/2/8 21:35","2020/2/8 21:43","B",0,48,0,0,0,3,0,20,20,20,5000,5000,1.333333,0,.9990509,.9990509,0,-47500,25000,0,0,0,0,0,0,0,0,0,0,0,0
3799,3,3,3,3,0,0,0,5,0,0,0,0,0,0,0,3,3,3,3,27,3,0,6,13,"2020/2/8 21:44","2020/2/8 21:48","B",0,49,0,0,0,1,1,50,50,0,-5000,-5000,1.333333,1.333333,.5,.5,0,-1005,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,2,2,2,3,0,1,1,5,20,10,0,5,5,0,0,3,1,3,3,30,3,0,2,3,"2020/2/8 21:21","2020/2/8 21:50","B",0,45,0,0,1,3,1,50,10,0,-5000,-5000,.7,0,.9990509,.9990509,0,-3000,52500,0,0,0,1,1,0,0,0,0,0,0,0
3801,2,1,1,1,0,0,1,1,19,17,16,18,18,16,14,5,1,2,5,16,1,1,3,6,"2020/2/8 21:53","2020/2/8 22:06","B",0,47,0,0,1,5,1,60,30,0,3500,4500,.7,.04,.9990509,.9990509,0,-30000,35000,0,0,0,1,1,0,1,0,0,0,0,0
3803,2,2,2,1,0,0,0,,20,10,5,15,11,8,3,3,3,3,3,1,1,0,1,6,"2020/2/8 22:19","2020/2/8 22:25","B",0,47,1,0,1,3,0,10,10,10,3500,500,1.333333,0,.9990509,.9990509,0,-3000,12500,0,0,0,0,0,0,0,0,0,0,0,0
3804,2,2,2,2,0,0,0,5,18,9,9,12,11,10,11,2,2,3,2,28,1,0,6,4,"2020/2/7 20:21","2020/2/7 20:26","B",0,40,0,0,0,3,1,50,50,0,500,1500,0,0,.9542896,.5,0,-1005,3000,1,0,0,1,0,0,0,0,0,1,0,0
3807,3,3,3,3,0,1,0,,10,0,0,4,3,0,0,3,3,3,3,36,3,0,9,13,"2020/2/7 20:44","2020/2/7 20:49","B",0,40,0,0,0,3,0,10,40,10,500,500,.7,0,.9990509,.9990509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,1,2,3,1,0,1,0,,18,4,1,15,15,12,10,4,3,3,3,16,1,1,3,5,"2020/2/7 20:45","2020/2/7 20:50","B",0,43,1,1,1,3,0,30,30,20,3500,-1500,.2666667,0,1.010101,.889205,0,-1005,12500,0,0,0,0,0,0,0,0,0,0,0,0
3809,2,1,2,1,0,0,0,5,10,10,10,10,10,10,10,3,3,3,3,14,3,0,4,5,"2020/2/7 20:45","2020/2/7 20:50","B",0,44,0,0,1,3,1,0,30,0,-5000,-5000,0,0,.9721007,.9721007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,2,2,2,1,0,1,0,5,18,14,3,15,14,7,5,3,2,3,3,28,3,0,7,4,"2020/2/7 20:44","2020/2/7 20:51","B",0,41,0,0,1,3,1,10,30,0,500,-500,1.333333,.2666667,.889205,.889205,0,-1005,25000,0,0,0,1,0,0,0,0,0,0,0,0
3811,3,1,3,1,0,1,0,,15,10,2,15,12,10,1,6,1,6,6,21,3,0,1,3,"2020/2/7 20:44","2020/2/7 20:51","B",0,41,0,0,1,4,0,50,50,50,500,500,.7,.04,.889205,.889205,0,-3000,42500,0,0,1,1,1,0,0,0,1,0,0,1
3812,2,3,1,1,0,0,1,,20,15,12,16,16,14,11,2,2,2,2,23,1,3,4,6,"2020/2/7 20:46","2020/2/7 20:52","B",0,43,1,1,1,4,0,10,10,20,1500,2500,1.333333,0,.9990509,.9990509,0,-40000,25000,1,0,0,1,0,0,1,0,0,1,0,0
3813,2,2,2,3,0,0,0,,20,0,0,0,0,0,0,3,3,3,3,13,1,2,5,13,"2020/2/7 20:46","2020/2/7 20:54","B",0,43,0,0,1,3,0,50,50,50,1500,500,1.333333,1.333333,.9990509,1.001001,1,-6000,7500,0,0,0,0,0,0,0,0,0,0,0,0
3815,1,1,1,1,0,1,0,3,19,19,19,19,19,19,19,3,2,1,4,26,1,0,1,13,"2020/2/7 20:47","2020/2/7 20:54","B",0,41,0,0,1,5,1,20,30,0,4500,4500,0,0,.9868259,.9721007,0,-11500,25000,0,0,0,1,0,0,1,1,0,0,0,0
3816,2,2,2,3,0,0,0,5,15,5,0,0,0,0,0,5,5,5,5,2,3,0,9,1,"2020/2/7 20:52","2020/2/7 21:00","B",0,40,0,0,0,3,1,30,10,0,4500,2500,0,0,.5,.5,0,0,52500,0,0,0,0,0,0,0,0,0,0,0,0
3817,3,1,3,1,0,1,0,2,20,12,11,20,19,15,10,6,1,2,6,28,1,2,3,6,"2020/2/7 20:45","2020/2/7 21:01","B",0,44,1,1,1,4,1,10,20,0,500,500,.7,.1,.9990509,.9990509,0,-6000,12500,0,0,1,1,1,0,1,0,0,0,0,1
3818,3,3,2,3,0,1,1,1,20,20,20,20,20,10,3,2,2,2,2,13,1,2,1,5,"2020/2/7 20:53","2020/2/7 21:02","B",0,42,1,1,1,5,1,50,30,0,1500,500,1.333333,.7,1.010101,1.001001,0,-3000,12500,1,0,0,1,0,0,1,0,0,1,0,0
3819,2,2,2,3,0,0,0,5,10,0,0,11,0,0,0,3,3,3,3,11,3,0,1,4,"2020/2/7 20:58","2020/2/7 21:02","B",0,44,0,0,1,1,1,10,20,0,-5000,-5000,0,0,.9990509,.9990509,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
3820,1,1,1,1,1,0,0,,19,18,17,16,15,14,13,1,1,1,1,43,1,1,1,6,"2020/2/7 21:00","2020/2/7 21:03","B",0,44,1,1,1,5,0,60,40,40,5000,5000,0,0,.5,.5,0,-6000,7500,1,1,0,1,1,0,1,1,0,1,1,0
3821,1,2,2,1,0,1,1,1,18,5,0,18,15,5,2,3,3,3,3,28,1,2,3,7,"2020/2/7 20:55","2020/2/7 21:05","B",0,45,0,0,1,4,1,10,10,0,2500,500,.7,0,.9868259,.9990509,1,-1005,25000,0,0,0,0,0,0,0,0,0,0,0,0
3822,2,3,3,3,0,1,0,5,19,16,12,18,18,16,13,4,3,3,3,22,3,0,6,13,"2020/2/7 20:58","2020/2/7 21:06","B",0,45,0,0,1,3,1,30,10,0,-5000,-5000,0,0,.5,.5,0,-11500,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,2,1,1,1,0,1,0,2,20,0,0,15,10,0,0,1,1,1,1,27,3,0,3,3,"2020/2/7 21:01","2020/2/7 21:09","B",0,43,1,1,1,5,1,10,30,0,500,500,.7,0,.6347997,.5,0,-1005,7500,1,1,0,1,1,0,1,1,0,1,1,0
3824,2,2,2,3,0,0,1,5,20,8,0,17,14,4,0,4,4,4,4,13,3,0,5,2,"2020/2/7 21:00","2020/2/7 21:11","B",0,40,0,0,0,3,1,20,30,0,1500,500,1.1,0,1.010101,1.010101,0,-11500,12500,0,0,0,0,0,0,0,0,0,0,0,0
3825,1,2,2,3,0,0,0,1,20,0,0,0,0,0,0,5,5,5,5,34,3,0,9,13,"2020/2/7 20:52","2020/2/7 21:15","B",0,42,0,0,1,1,1,0,50,0,-5000,-5000,.7,0,.889205,.6347997,0,-1005,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,2,1,1,1,1,1,1,2,20,10,8,19,19,10,8,2,2,3,2,37,1,1,4,8,"2020/2/7 21:10","2020/2/7 21:18","B",0,41,0,0,1,4,1,40,70,0,5000,5000,.7,.2666667,.889205,.9542896,1,-6000,12500,1,0,0,1,0,0,0,0,0,1,0,0
3827,1,2,3,3,0,1,0,1,18,1,0,5,3,0,0,4,3,3,3,1,3,0,3,4,"2020/2/7 21:13","2020/2/7 21:20","B",0,40,0,0,0,3,1,0,10,0,-5000,-5000,.2666667,0,.6347997,.6347997,0,-11500,7500,0,0,0,0,0,0,0,0,0,0,0,0
3828,3,3,3,3,0,1,0,5,20,10,10,15,12,5,5,4,4,3,4,11,3,0,6,13,"2020/2/7 21:12","2020/2/7 21:22","B",0,43,0,0,1,3,1,10,30,0,-5000,-5000,.04,0,.9990509,.9990509,0,-11500,7500,0,0,0,0,0,0,0,0,0,0,0,0
3829,2,1,3,3,0,0,1,1,20,10,10,20,19,18,10,4,3,3,3,10,1,0,4,13,"2020/2/7 21:17","2020/2/7 21:24","B",0,42,0,0,1,3,1,50,10,0,-5000,-5000,1.1,0,.9990509,.9990509,0,-30000,35000,0,0,0,0,0,0,0,0,0,0,0,0
3830,2,2,2,3,0,1,0,,20,5,0,0,10,5,1,4,4,4,4,13,3,0,4,8,"2020/2/7 21:20","2020/2/7 21:24","B",0,40,0,0,0,1,0,10,10,10,-5000,-5000,1.333333,1.333333,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,2,2,2,1,0,1,0,,10,10,10,10,10,0,0,2,2,4,4,2,3,0,6,3,"2020/2/7 20:57","2020/2/7 21:25","B",0,42,0,0,1,4,0,50,50,50,2500,2500,0,0,.9990509,1.001001,1,-20000,7500,1,0,0,1,0,0,0,0,0,0,0,0
3832,3,2,3,2,0,1,1,,20,15,0,5,5,0,0,2,2,2,3,34,1,2,4,4,"2020/2/7 21:15","2020/2/7 21:26","B",0,40,0,0,0,5,0,20,40,70,1500,1500,.7,0,.9990509,1.010101,1,-6000,7500,1,0,0,1,0,0,1,0,0,0,0,0
3833,2,2,2,3,0,0,0,5,20,1,1,19,10,1,0,5,5,6,5,13,3,0,5,7,"2020/2/7 21:13","2020/2/7 21:26","B",0,41,0,0,1,1,1,0,50,0,-5000,-5000,.2666667,0,.889205,.9542896,1,-3000,7500,0,0,0,0,0,0,0,0,1,0,0,0
3834,2,1,1,1,0,0,1,1,20,16,16,18,18,18,4,2,2,2,2,27,1,1,3,4,"2020/2/7 21:22","2020/2/7 21:28","B",0,43,1,1,1,5,1,30,20,0,5000,4500,1.333333,0,.9542896,.9721007,1,-1005,0,1,0,0,1,0,0,1,0,0,1,0,0
3835,2,2,2,3,0,1,0,,20,15,10,18,16,6,3,3,2,4,2,14,3,0,2,5,"2020/2/7 21:20","2020/2/7 21:30","B",0,44,1,1,1,3,0,30,20,20,1500,1500,1.333333,0,.6347997,.6347997,0,-11500,12500,0,0,0,1,0,0,0,0,0,1,0,0
3836,2,2,2,3,0,0,0,5,2,0,0,2,1,0,0,3,3,3,3,11,1,1,9,13,"2020/2/7 21:27","2020/2/7 21:32","B",0,40,0,0,0,1,1,0,30,0,-5000,-5000,0,0,.9542896,.889205,0,-1005,0,0,0,0,0,0,0,0,0,0,0,0,0
